id,name,code,parentId,geonameId,latitude,longitude,population,elevation
TH.05,Lamphun,05,TH,1152467,18.25,98.91667,398151,
TH.06,Lampang,06,TH,1152472,18.33333,99.5,823111,
TH.63,Krabi,63,TH,1152631,8.19793,99.00859,44224,
TH.50,Kanchanaburi,50,TH,1153080,14.63333,99.1,896178,
TH.11,Kamphaeng Phet,11,TH,1153089,16.25,99.5,912529,
TH.58,Chumphon,58,TH,1153555,10.4,99.06667,511972,
TH.03,Chiang Rai,03,TH,1153668,19.91667,99.91667,149452,
TH.02,Chiang Mai,02,TH,1153670,18.75,99,176356,
TH.72,Yasothon,72,TH,1604767,15.85,104.28333,543848,
TH.70,Yala,70,TH,1604869,6.33333,101.25,524191,
TH.10,Uttaradit,10,TH,1605214,17.66667,100.5,51197,
TH.49,Trat,49,TH,1605277,12.5,102.5,234294,
TH.29,Surin,29,TH,1606029,14.83333,103.75,1491395,
TH.51,Suphanburi,51,TH,1606032,14.46667,100.06667,868149,
TH.68,Songkhla,68,TH,1606146,6.83333,100.66667,1292287,
TH.30,Si Sa Ket,30,TH,1606238,14.83333,104.33333,1455,
TH.33,Sing Buri,33,TH,1606269,14.925,100.33333,2952,
TH.67,Satun,67,TH,1606375,6.83333,100,33695,
TH.37,Saraburi,37,TH,1606417,14.60838,100.96822,57553,
TH.54,Samut Songkhram,54,TH,1606585,13.4,99.95833,24177,
TH.55,Samut Sakhon,55,TH,1606587,13.56667,100.21667,424336,
TH.42,Samut Prakan,42,TH,1606589,13.60442,100.70531,141843,
TH.20,Sakon Nakhon,20,TH,1606789,17.33333,103.83333,12194,
TH.25,Roi Et,25,TH,1607000,15.75,103.75,141166,
TH.47,Rayong,47,TH,1607016,12.83333,101.43333,58151,
TH.36,Phra Nakhon Si Ayutthaya,36,TH,1607530,14.28333,100.5,7793,
TH.07,Phrae,07,TH,1607551,18.08333,100,492561,
TH.12,Phitsanulok,12,TH,1607707,16.91667,100.5,971459,
TH.13,Phichit,13,TH,1607724,16.25,100.41667,614516,
TH.14,Phetchabun,14,TH,1607736,16.25,101.08333,1151325,
TH.41,Phayao,41,TH,1607758,19.25,100.25,512957,
TH.66,Phatthalung,66,TH,1607778,7.5,100.08333,512157,
TH.69,Pattani,69,TH,1607976,6.74722,101.375,67153,
TH.39,Pathum Thani,39,TH,1607982,14.04554,100.63955,767951,
TH.38,Nonthaburi,38,TH,1608132,13.90433,100.40335,145341,
TH.17,Nong Khai,17,TH,1608231,17.75,102.75,939454,
TH.31,Narathiwat,31,TH,1608408,6.20336,101.72005,751922,
TH.04,Nan,04,TH,1608451,18.83333,100.66667,53895,
TH.64,Nakhon Si Thammarat,64,TH,1608525,8.39102,99.82203,154441,
TH.16,Nakhon Sawan,16,TH,1608526,15.7,100.08333,1178742,
TH.27,Nakhon Ratchasima,27,TH,1608528,15,102.16667,26498,
TH.73,Nakhon Phanom,73,TH,1608530,17.48611,104.48333,76986,
TH.53,Nakhon Pathom,53,TH,1608533,13.98333,100.08333,79753,
TH.43,Nakhon Nayok,43,TH,1608538,14.16667,101.1,263222,
TH.78,Mukdahan,78,TH,1608595,16.58333,104.5,377367,
TH.24,Maha Sarakham,24,TH,1608899,16.00571,103.17233,936779,
TH.34,Lopburi,34,TH,1609031,15.12191,100.88605,79594,
TH.18,Loei,18,TH,1609070,17.41667,101.5,67687,
TH.40,Bangkok,40,TH,1609348,13.87719,100.71991,514476,
TH.22,Khon Kaen,22,TH,1609775,16.43056,102.61667,187627,
TH.23,Kalasin,23,TH,1610468,16.5,103.5,18482,
TH.46,Chon Buri,46,TH,1611108,13.3,101.3,1289424,
TH.48,Chanthaburi,48,TH,1611268,12.85798,102.15434,547887,
TH.26,Chaiyaphum,26,TH,1611406,16.01804,101.81249,1185521,
TH.32,Chai Nat,32,TH,1611415,15.11667,100.1,336854,
TH.44,Chachoengsao,44,TH,1611438,13.63105,101.41666,66936,
TH.28,Buriram,28,TH,1611452,14.84823,102.99332,1493359,
TH.35,Ang Thong,35,TH,1621034,14.6105,100.35845,318583,
TH.76,Udon Thani,76,TH,1906686,17.33333,102.83333,1467158,
TH.74,Prachin Buri,74,TH,1906687,14.08333,101.66667,46732,
TH.75,Ubon Ratchathani,75,TH,1906688,15.16667,105.16667,1691441,
TH.77,Amnat Charoen,77,TH,1906689,15.91667,104.75,386737,
TH.79,Nong Bua Lam Phu,79,TH,1906690,17.25,102.25,48227,
TH.80,Sa Kaeo,80,TH,1906691,13.75,102.33333,6256,
TH.81,Bueng Kan,81,TH,8133594,18.16228,103.75085,418566,
TJ.03,Sughd,03,TJ,1221092,40,69,1989843,
TJ.01,Gorno-Badakhshan,01,TJ,1221692,38,73,22566,
TJ.02,Khatlon,02,TJ,1347488,37.83333,69,2337744,
TJ.RR,Republican Subordination,RR,TJ,6452615,38.86537,70.18066,1669,
TJ.04,Dushanbe,04,TJ,7280679,38.5577,68.77974,68,
TK.N,Nukunonu,N,TK,4031091,-9.169,-171.83,426,
TK.F,Fakaofo,F,TK,4031112,-9.376,-171.233,483,
TK.A,Atafu,A,TK,4031116,-8.558,-172.497,524,
TL.VI,Viqueque,VI,TL,1622470,-8.78722,126.36,7177,
TL.MF,Manufahi,MF,TL,1636309,-8.99861,125.77778,48894,
TL.MT,Manatuto,MT,TL,1636525,-8.71667,125.95,43246,
TL.LI,Liquica,LI,TL,1637729,-8.65,125.31667,63329,
TL.LA,Lautem,LA,TL,1638294,-8.51472,126.97,6218,
TL.CO,Cova Lima,CO,TL,1639462,-9.26667,125.25,111484,
TL.ER,Ermera,ER,TL,1644865,-8.83028,125.38778,1,
TL.DI,Dili,DI,TL,1645456,-8.55,125.66667,245873,
TL.BO,Bobonaro,BO,TL,1648513,-8.95,125.21667,89787,
TL.BA,Baucau,BA,TL,1649538,-8.54167,126.475,111484,
TL.OE,Oecusse,OE,TL,1651539,-9.31361,124.29306,57469,
TL.AN,Ainaro,AN,TL,1651809,-9.025,125.525,39671,
TL.AL,Aileu,AL,TL,1651815,-8.69167,125.6375,45512,
TM.02,Balkan,02,TM,162152,40,54.5,551996,
TM.01,Ahal,01,TM,162181,38.25,59.75,9397,
TM.S,Ashgabat,S,TM,162182,37.95,58.38333,84229,
TM.03,Dasoguz,03,TM,601465,41,58.5,1374,
TM.05,Mary,05,TM,1218666,37,62.5,1536553,
TM.04,Lebap,04,TM,1219651,39,63,1388461,
TN.37,Zaghwan,37,TN,2464038,36.33333,10,176945,
TN.36,Tunis,36,TN,2464464,36.78633,10.18484,156247,
TN.35,Tawzar,35,TN,2464645,34,8.08333,17912,
TN.34,Tataouine,34,TN,2464698,32,10,149453,
TN.23,Susah,23,TN,2464912,35.91667,10.41667,674971,
TN.22,Silyanah,22,TN,2465027,36,9.33333,22387,
TN.33,Sidi Bu Zayd,33,TN,2465837,34.83333,9.5,429912,
TN.32,Safaqis,32,TN,2467450,34.75,10.41667,955421,
TN.31,Qibili,31,TN,2468014,33.5,8.83333,156961,
TN.30,Gafsa,30,TN,2468351,34.5,9,337331,
TN.29,Qabis,29,TN,2468365,33.83333,9.75,3743,
TN.19,Nabul,19,TN,2468576,36.66667,10.66667,78792,
TN.28,Madanin,28,TN,2469470,33.33333,11,47952,
TN.06,Jundubah,06,TN,2470085,36.66667,8.75,41477,
TN.27,Bin 'Arus,27,TN,2472477,36.72127,10.32303,51924,
TN.18,Banzart,18,TN,2472699,37.08333,9.58333,568219,
TN.17,Bajah,17,TN,2472770,36.66667,9.25,3332,
TN.38,Ariana,38,TN,2473245,36.98333,10.11667,41236,
TN.03,Kairouan,03,TN,2473451,35.58333,9.83333,57559,
TN.02,Al Qasrayn,02,TN,2473460,35.25,8.78333,439243,
TN.16,Al Munastir,16,TN,2473495,35.61667,10.75,548828,
TN.15,Al Mahdiyah,15,TN,2473574,35.33333,10.58333,41812,
TN.14,Kef,14,TN,2473637,36.08333,8.75,243156,
TN.39,Manouba,39,TN,6201192,36.83333,9.83333,379518,
TO.03,Vava`u,03,TO,4032231,-18.66667,-174,14928,
TO.02,Tongatapu,02,TO,4032279,-21.13333,-175.2,7319,
TO.01,Ha`apai,01,TO,4032637,-19.75134,-174.30656,757,
TO.EU,'Eua,EU,TO,7668021,-21.3632,-174.92972,516,
TO.NI,Niuas,NI,TO,7668055,-15.9544,-173.78963,1652,
TR.66,Yozgat,66,TR,296560,39.58333,35.33333,444211,
TR.65,Van,65,TR,298113,38.40736,43.71779,17113,
TR.64,Usak,64,TR,298298,38.5,29.41667,34658,
TR.63,Sanliurfa,63,TR,298332,37.21283,38.78174,18198,
TR.62,Tunceli,62,TR,298845,39.10711,39.54749,85428,
TR.58,Sivas,58,TR,300617,39.79165,37.00195,623824,
TR.74,Siirt,74,TR,300821,37.96152,41.9458,314153,
TR.73,Nigde,73,TR,303826,37.83333,34.75,343658,
TR.50,Nevsehir,50,TR,303830,38.91667,34.66667,28546,
TR.49,Mus,49,TR,304041,39,41.75,412553,
TR.48,Mugla,48,TR,304183,37.23033,28.35571,866665,
TR.72,Mardin,72,TR,304794,37.31775,40.71533,779738,
TR.45,Manisa,45,TR,304825,38.83333,28.16667,1359463,
TR.44,Malatya,44,TR,304919,38.5,38,762538,
TR.43,Kuetahya,43,TR,305267,39.25,29.5,57259,
TR.71,Konya,71,TR,306569,38.16667,32.5,279225,
TR.40,Kirsehir,40,TR,307513,39.33333,34.16667,223498,
TR.38,Kayseri,38,TR,308463,38.73695,35.49683,1295355,
TR.46,Kahramanmaras,46,TR,310858,38,37,17576,
TR.35,Izmir,35,TR,311044,38.46219,27.09229,46174,
TR.33,Isparta,33,TR,311071,38,31,417774,
TR.32,Mersin,32,TR,311728,36.86204,34.65088,175774,
TR.31,Hatay,31,TR,312394,36.5,36.25,15366,
TR.70,Hakkari,70,TR,312888,37.58333,44.16667,27341,
TR.83,Gaziantep,83,TR,314829,37.08333,37.33333,1844438,
TR.26,Eskisehir,26,TR,315201,39.66667,31.16667,799724,732
TR.25,Erzurum,25,TR,315367,40,41.5,766729,
TR.24,Erzincan,24,TR,315372,39.75,39.5,219996,
TR.23,Elazig,23,TR,315807,38.73695,39.17725,568239,
TR.21,Diyarbakir,21,TR,316540,37.96152,40.23193,167437,
TR.20,Denizli,20,TR,317106,37.84016,29.06982,963464,
TR.15,Burdur,15,TR,320390,37.5,30,257267,
TR.13,Bitlis,13,TR,321022,38.34201,42.39134,337156,
TR.12,Bingoel,12,TR,321079,39.08333,40.83333,265514,
TR.11,Bilecik,11,TR,321122,40,30.16667,28888,
TR.10,Balikesir,10,TR,322164,39.75,28,1162761,
TR.09,Aydin,09,TR,322819,37.75,28,12957,
TR.07,Antalya,07,TR,323776,36.76984,31.90215,2158265,
TR.68,Ankara,68,TR,323784,39.92063,32.85403,54583,
TR.04,Agri,04,TR,325163,39.66667,43.16667,551177,
TR.03,Afyonkarahisar,03,TR,325302,38.75,30.66667,77123,
TR.02,Adiyaman,02,TR,325329,37.75,38.25,597184,
TR.81,Adana,81,TR,325361,36.985,35.28809,214926,
TR.91,Osmaniye,91,TR,443183,37.23525,36.24596,498981,
TR.88,Igdir,88,TR,443184,39.91667,44,19424,
TR.75,Aksaray,75,TR,443185,38.36503,34.0142,38286,980
TR.76,Batman,76,TR,443186,38,41.33333,547581,
TR.78,Karaman,78,TR,443187,37.08333,33.25,237939,
TR.79,Kirikkale,79,TR,443188,39.83333,33.75,274658,
TR.80,Sirnak,80,TR,443189,37.5,42.5,475255,
TR.90,Kilis,90,TR,443213,36.73,37.14,128586,
TR.85,Zonguldak,85,TR,737021,41.25,31.83333,61567,
TR.61,Trabzon,61,TR,738647,40.86946,39.81255,758237,
TR.60,Tokat,60,TR,738742,40.41667,36.58333,59878,
TR.59,Tekirdag,59,TR,738926,41,27.5,874475,
TR.57,Sinop,57,TR,739598,41.77106,34.87095,24568,
TR.55,Samsun,55,TR,740263,41.25,36.33333,126181,
TR.54,Sakarya,54,TR,740352,40.75,30.58333,917373,
TR.53,Rize,53,TR,740481,40.90443,40.89489,32825,
TR.52,Ordu,52,TR,741098,40.90858,37.68448,731452,0
TR.41,Kocaeli,41,TR,742865,40.91667,29.91667,167622,
TR.39,Kirklareli,39,TR,743165,41.66667,27.5,34559,
TR.37,Kastamonu,37,TR,743881,41.5,33.66667,36893,
TR.84,Kars,84,TR,743942,40.41667,43.08333,3874,
TR.34,Istanbul,34,TR,745042,41.03508,28.98331,1416467,
TR.69,Gumushane,69,TR,746423,40.25,39.58333,141412,
TR.28,Giresun,28,TR,746878,40.5,38.5,4257,
TR.22,Edirne,22,TR,747711,41.25,26.66667,398582,
TR.19,Corum,19,TR,748877,40.5,34.75,5328,
TR.82,Cankiri,82,TR,749747,40.66667,33.41667,1999,
TR.17,Canakkale,17,TR,749778,40.08333,26.83333,52328,
TR.16,Bursa,16,TR,750268,40.16667,29.08333,27497,
TR.14,Bolu,14,TR,750510,40.64131,31.58216,283496,
TR.08,Artvin,08,TR,751816,41.16667,41.83333,169334,
TR.05,Amasya,05,TR,752014,40.72619,35.8867,321977,
TR.87,Bartin,87,TR,862467,41.58333,32.5,189139,
TR.89,Karabuk,89,TR,862468,41.25,32.5,23251,
TR.92,Yalova,92,TR,862469,40.58333,29.16667,22122,
TR.86,Ardahan,86,TR,862470,41.08333,42.83333,12782,
TR.77,Bayburt,77,TR,862471,40.25,40.25,7562,
TR.93,Duzce,93,TR,865521,40.83333,31.16667,35159,
TT.11,Tobago,11,TT,3573606,11.25,-60.66667,6874,
TT.10,San Fernando,10,TT,3573739,10.28127,-61.45037,48838,
TT.05,Port of Spain,05,TT,3573891,10.66389,-61.51667,3774,
TT.03,Mayaro,03,TT,3574155,10.16667,-61.08333,3565,
TT.01,Borough of Arima,01,TT,3575052,10.625,-61.27917,3366,
TT.CHA,Chaguanas,CHA,TT,7521937,10.51718,-61.41503,83516,
TT.CTT,Couva-Tabaquite-Talparo,CTT,TT,7521938,10.41792,-61.45117,17841,
TT.DMN,Diego Martin,DMN,TT,7521939,10.7005,-61.53417,12957,
TT.PED,Penal/Debe,PED,TT,7521941,10.16778,-61.46524,89392,
TT.PRT,Princes Town,PRT,TT,7521942,10.26746,-61.38182,12375,
TT.PTF,Point Fortin,PTF,TT,7521943,10.184,-61.68197,2235,
TT.SGE,Sangre Grande,SGE,TT,7521944,10.5835,-61.11772,75766,
TT.SIP,Siparia,SIP,TT,7521945,10.13382,-61.50121,86949,
TT.SJL,San Juan/Laventille,SJL,TT,7521946,10.64964,-61.49752,157258,
TT.TUP,Tunapuna/Piarco,TUP,TT,7521947,10.63387,-61.38182,215119,
TV.NUI,Nui,NUI,TV,2110341,-7.23247,177.15205,548,
TV.NMA,Nanumea,NMA,TV,2110345,-5.65545,176.08818,664,
TV.FUN,Funafuti,FUN,TV,2110384,-8.51719,179.13054,4492,
TV.NIT,Niutao,NIT,TV,7601979,-6.10717,177.34215,663,
TV.NMG,Nanumanga,NMG,TV,7601980,-6.2897,176.31958,589,
TV.VAI,Vaitupu,VAI,TV,7601981,-7.4742,178.67456,1591,
TV.NKF,Nukufetau,NKF,TV,7601982,-8.00025,178.37111,586,
TV.NKL,Nukulaelae,NKL,TV,7601983,-9.38412,179.84559,393,
TW.01,Fukien,01,TW,7280288,24.46965,118.38593,133456,
TW.02,Takao,02,TW,7280289,22.63429,120.36621,276972,
TW.03,Taipei,03,TW,7280290,24.98473,121.78432,272315,
TW.04,Taiwan,04,TW,7280291,24.15114,120.70541,795464,
TZ.19,Kagera,19,TZ,148679,-1.91667,31.25,218985,
TZ.25,Zanzibar Urban/West,25,TZ,148724,-6.16667,39.25,593678,
TZ.22,Zanzibar North,22,TZ,148725,-5.91667,39.28333,187455,
TZ.21,Zanzibar Central/South,21,TZ,148728,-6.25,39.41667,115588,
TZ.18,Tanga,18,TZ,149595,-5.2,38.28333,24525,
TZ.17,Tabora,17,TZ,149653,-5.25,32.83333,2291623,
TZ.16,Singida,16,TZ,149876,-5.75,34.66667,137637,
TZ.15,Shinyanga,15,TZ,150004,-3.66667,32.91667,153488,
TZ.24,Rukwa,24,TZ,150442,-8,31.41667,14539,
TZ.02,Pwani,02,TZ,150602,-7.25,38.83333,198668,
TZ.20,Pemba South,20,TZ,150732,-5.33333,39.75,195116,
TZ.13,Pemba North,13,TZ,150733,-5.05,39.76667,211732,
TZ.12,Mwanza,12,TZ,152219,-2.75,33.08333,277259,
TZ.10,Morogoro,10,TZ,153214,-7.91667,37.25,2218492,
TZ.09,Mbeya,09,TZ,154375,-8.2,33.33333,27741,
TZ.08,Mara,08,TZ,154775,-1.83333,34.41667,174383,
TZ.07,Lindi,07,TZ,155946,-9.5,38.5,864652,
TZ.06,Kilimanjaro,06,TZ,157449,-3.75,37.63333,16487,
TZ.05,Kigoma,05,TZ,157732,-4.75,30.5,212793,
TZ.04,Iringa,04,TZ,159067,-7.85,35.55,941238,
TZ.03,Dodoma,03,TZ,160192,-5.91667,35.91667,283588,
TZ.23,Dar es Salaam,23,TZ,160260,-6.83523,39.19597,279163,
TZ.26,Arusha,26,TZ,161322,-3,36,169431,
TZ.27,Manyara,27,TZ,435764,-4.5,36.83333,11487,
TZ.14,Ruvuma,14,TZ,877416,-10.7,36.23333,119348,
TZ.11,Mtwara,11,TZ,877744,-10.8,39.13333,127854,
TZ.31,Simiyu,31,TZ,8469238,-3,34.25,1584157,
TZ.28,Geita,28,TZ,8469239,-3.2,31.9,173953,
TZ.29,Katavi,29,TZ,8469240,-6.4,31.33333,56464,
TZ.30,Njombe,30,TZ,8469241,-9.41667,34.75,7297,
TZ.32,Songwe,32,TZ,11124984,-9.01034,32.80287,1173667,
UA.27,Zhytomyr,27,UA,686966,50.58333,28.5,1328158,
UA.26,Zaporizhzhya Oblast,26,UA,687699,47.83972,35.14057,175836,
UA.25,Transcarpathia,25,UA,687869,48.62645,22.28871,1241887,
UA.24,Volyn,24,UA,689064,51.16667,24.86667,136891,
UA.23,Vinnytsya Oblast,23,UA,689559,49.23385,28.46583,156394,
UA.22,Ternopil Oblast,22,UA,691649,49.55579,25.59154,145879,
UA.21,Sumy,21,UA,692196,51,34,1221368,
UA.20,Sevastopol City,20,UA,694422,44.55525,33.53851,416263,
UA.19,Rivne,19,UA,695592,51,26.5,1154682,
UA.18,Poltava Oblast,18,UA,696634,49.59212,34.54301,14439,
UA.17,Odessa,17,UA,698738,46.4577,30.7484,23838,
UA.16,Mykolayiv Oblast,16,UA,700567,46.97464,31.99758,113196,
UA.15,Lviv Oblast,15,UA,702549,49.75,23.91667,27259,
UA.14,Luhansk,14,UA,702657,49,39,249,
UA.13,Kiev,13,UA,703446,50.24018,30.23163,17278,
UA.12,Kyiv City,12,UA,703447,50.4429,30.54896,28472,
UA.11,Crimea,11,UA,703883,45,34,19716,
UA.10,Kirovohrad Oblast,10,UA,705811,48.51052,32.266,945549,
UA.09,Khmelnytskyi Oblast,09,UA,706370,49.41985,26.9784,126475,
UA.08,Kherson Oblast,08,UA,706442,46.6406,32.61589,13764,
UA.07,Kharkiv,07,UA,706482,49.5,36.5,28871,
UA.06,Ivano-Frankivsk Oblast,06,UA,707470,48.92319,24.71374,1373252,
UA.05,Donetsk Oblast,05,UA,709716,48,37.66667,46229,
UA.04,Dnipropetrovsk Oblast,04,UA,709929,48.46681,35.03052,326477,
UA.03,Chernivtsi Oblast,03,UA,710720,48.29068,25.93263,94374,
UA.02,Chernihiv,02,UA,710734,51.33333,32,115669,
UA.01,Cherkasy Oblast,01,UA,710802,49.44521,32.06068,133564,
UG.C,Central Region,C,UG,234594,0.5,32,6683887,
UG.E,Eastern Region,E,UG,8260673,0.96675,33.82622,631677,
UG.N,Northern Region,N,UG,8260674,2.7373,31.88644,5345964,
UG.W,Western Region,W,UG,8260675,-0.61179,30.55573,6417449,
UM.450,Wake Island,450,UM,4041685,19.28012,166.64828,15,
UM.350,Navassa Island,350,UM,4743755,18.403,-75.012,,
UM.050,Baker Island,050,UM,5854907,0.19472,-176.47944,,
UM.100,Howland Island,100,UM,5854922,0.81021,-176.61733,,
UM.150,Jarvis Island,150,UM,5854926,-0.37215,-159.99702,,
UM.200,Johnston Atoll,200,UM,5854929,16.73385,-169.52754,,
UM.250,Kingman Reef,250,UM,5854936,6.38354,-162.37537,,-3
UM.300,Midway Islands,300,UM,5854943,28.20935,-177.37813,4,
UM.400,Palmyra Atoll,400,UM,5854952,5.87727,-162.07425,1,
US.AR,Arkansas,AR,US,4099753,34.75037,-92.50044,2757631,185
US.DC,District of Columbia,DC,US,4138106,38.91706,-77.00025,552433,27
US.DE,Delaware,DE,US,4142224,39.00039,-75.49992,838549,9
US.FL,Florida,FL,US,4155751,28.75054,-82.5001,17671452,26
US.GA,Georgia,GA,US,4197000,32.75042,-83.50018,8975842,155
US.KS,Kansas,KS,US,4273857,38.50029,-98.50063,274759,545
US.LA,Louisiana,LA,US,4331987,31.00047,-92.0004,4515939,14
US.MD,Maryland,MD,US,4361885,39.00039,-76.74997,5624246,42
US.MO,Missouri,MO,US,4398678,38.25031,-92.50046,5768151,238
US.MS,Mississippi,MS,US,4436296,32.75041,-89.75036,291371,110
US.NC,North Carolina,NC,US,4482348,35.50069,-80.00032,148884,137
US.OK,Oklahoma,OK,US,4544379,35.49209,-97.50328,354749,369
US.SC,South Carolina,SC,US,4597040,34.00043,-81.00009,4229842,92
US.TN,Tennessee,TN,US,4662168,35.75035,-86.25027,593599,325
US.TX,Texas,TX,US,4736286,31.25044,-99.25061,22875689,559
US.WV,West Virginia,WV,US,4826850,38.50038,-80.50009,1817871,705
US.AL,Alabama,AL,US,4829764,32.75041,-86.75026,453315,141
US.CT,Connecticut,CT,US,4831725,41.66704,-72.66648,3527249,45
US.IA,Iowa,IA,US,4862182,42.00027,-93.50049,29551,292
US.IL,Illinois,IL,US,4896861,40.00032,-89.25037,12772888,191
US.IN,Indiana,IN,US,4921868,40.00032,-86.25027,6265933,272
US.ME,Maine,ME,US,4971068,45.50032,-69.24977,1325518,362
US.MI,Michigan,MI,US,5001836,44.25029,-85.50033,988336,394
US.MN,Minnesota,MN,US,5037779,46.25024,-94.25055,5141953,367
US.NE,Nebraska,NE,US,5073708,41.50028,-99.75067,1757399,817
US.NH,New Hampshire,NH,US,5090174,43.66702,-71.4998,1316216,164
US.NJ,New Jersey,NJ,US,5101760,40.16706,-74.49987,8751436,42
US.NY,New York,NY,US,5128638,43.00035,-75.4999,19274244,281
US.OH,Ohio,OH,US,5165418,40.25034,-83.00018,11467123,290
US.RI,Rhode Island,RI,US,5224323,41.75038,-71.49978,15292,69
US.VT,Vermont,VT,US,5242283,44.00034,-72.74983,62451,271
US.WI,Wisconsin,WI,US,5279468,44.50024,-90.00041,5535168,340
US.CA,California,CA,US,5332921,37.25022,-119.75126,39512223,469
US.CO,Colorado,CO,US,5417618,39.00027,-105.50083,467863,3049
US.NM,New Mexico,NM,US,5481136,34.50034,-106.00085,1912684,1889
US.NV,Nevada,NV,US,5509151,39.25021,-116.75119,2399532,2260
US.UT,Utah,UT,US,5549030,39.25024,-111.75103,242734,1808
US.AZ,Arizona,AZ,US,5551752,34.5003,-111.50098,586389,1927
US.ID,Idaho,ID,US,5596512,44.5002,-114.25118,1416564,1681
US.MT,Montana,MT,US,5667009,47.00025,-109.75102,93698,1202
US.ND,North Dakota,ND,US,5690763,47.50027,-100.00068,63529,582
US.OR,Oregon,OR,US,5744337,44.00013,-120.50139,3642919,1460
US.SD,South Dakota,SD,US,5769223,44.50026,-100.25069,77184,548
US.WA,Washington,WA,US,5815135,47.50012,-120.50147,6271775,555
US.WY,Wyoming,WY,US,5843591,43.00024,-107.5009,5597,1889
US.HI,Hawaii,HI,US,5855797,20.78785,-156.38612,128422,0
US.AK,Alaska,AK,US,5879092,64.00028,-150.00028,66633,421
US.KY,Kentucky,KY,US,6254925,38.20042,-84.87762,42674,
US.MA,Massachusetts,MA,US,6254926,42.36565,-71.10832,6433422,
US.PA,Pennsylvania,PA,US,6254927,40.8,-77.7,1244621,
US.VA,Virginia,VA,US,6254928,37.54812,-77.44675,7642884,
UY.19,Treinta y Tres,19,UY,3439780,-33,-54.25,49324,
UY.18,Tacuarembo,18,UY,3440033,-32.08333,-55.75,9162,
UY.17,Soriano,17,UY,3440054,-33.5,-57.75,84879,
UY.16,San Jose,16,UY,3440645,-34.25,-56.75,13848,
UY.15,Salto,15,UY,3440711,-31.41667,-57,123793,
UY.14,Rocha,14,UY,3440771,-34,-54,69938,
UY.13,Rivera,13,UY,3440780,-31.5,-55.25,1571,
UY.12,Rio Negro,12,UY,3440789,-32.75,-57.33333,54255,
UY.11,Paysandu,11,UY,3441242,-32.08333,-57.25,11356,
UY.10,Montevideo,10,UY,3441572,-34.825,-56.2,1324115,
UY.09,Maldonado,09,UY,3441890,-34.58333,-54.83333,14286,
UY.08,Lavalleja,08,UY,3442007,-34,-55,6889,
UY.07,Florida,07,UY,3442584,-33.83333,-55.91667,68334,
UY.06,Flores,06,UY,3442587,-33.58333,-56.83333,2519,
UY.05,Durazno,05,UY,3442720,-33.08333,-56.08333,59176,
UY.04,Colonia,04,UY,3443025,-34.16667,-57.66667,119249,
UY.03,Cerro Largo,03,UY,3443173,-32.33333,-54.33333,8719,
UY.02,Canelones,02,UY,3443411,-34.53333,-55.91667,49595,
UY.01,Artigas,01,UY,3443756,-30.58333,-57,78391,
UZ.09,Karakalpakstan,09,UZ,453752,44.21636,58.82986,17118,
UZ.12,Surxondaryo,12,UZ,1114926,38,67.5,24623,
UZ.10,Samarqand,10,UZ,1114927,39.8,66.43333,36517,
UZ.08,Qashqadaryo,08,UZ,1114928,38.58333,66,267,
UZ.02,Bukhara,02,UZ,1114929,40,64,15439,
UZ.14,Toshkent,14,UZ,1484838,41.23333,69.8,445,
UZ.13,Tashkent,13,UZ,1484839,41.33333,69.25,2396,
UZ.16,Sirdaryo Region,16,UZ,1484840,40.43333,68.66667,6481,
UZ.07,Navoiy,07,UZ,1484841,42,64,7675,
UZ.06,Namangan,06,UZ,1484842,40.99747,71.24784,1862,
UZ.05,Xorazm,05,UZ,1484843,41.5,60.5,141146,
UZ.15,Jizzax,15,UZ,1484844,40.33333,67.66667,915,
UZ.03,Fergana,03,UZ,1484845,40.5,71.25,25975,
UZ.01,Andijon,01,UZ,1484846,40.75,72.33333,1899,
VC.05,Saint Patrick,05,VC,3577818,13.2399,-61.23449,689,
VC.04,Saint George,04,VC,3577819,13.16524,-61.19282,53957,
VC.03,Saint David,03,VC,3577821,13.3,-61.2,733,
VC.02,Saint Andrew,02,VC,3577822,13.20393,-61.23015,67,
VC.06,Grenadines,06,VC,3577892,12.8781,-61.18283,92,
VC.01,Charlotte,01,VC,3577934,13.25064,-61.15196,38,
VE.23,Zulia,23,VE,3625035,10,-72.16667,37444,
VE.22,Yaracuy,22,VE,3625210,10.33974,-68.73734,5977,
VE.21,Trujillo,21,VE,3625974,9.43856,-70.50888,7114,
VE.20,Tachira,20,VE,3626553,7.83333,-72.08333,11773,
VE.19,Sucre,19,VE,3626655,10.41667,-63.5,9166,
VE.18,Portuguesa,18,VE,3629941,9.16667,-69.25,8734,
VE.17,Nueva Esparta,17,VE,3631462,11,-64,49161,
VE.16,Monagas,16,VE,3632100,9.33333,-63,98626,
VE.15,Miranda,15,VE,3632191,10.25,-66.41667,2675165,
VE.14,Merida,14,VE,3632306,8.5,-71.16667,8438,
VE.13,Lara,13,VE,3636539,10.16667,-69.83333,17951,
VE.12,Guarico,12,VE,3640017,8.66667,-66.58333,7451,
VE.24,Dependencias Federales,24,VE,3640846,10.92346,-65.30889,2155,
VE.25,Distrito Federal,25,VE,3640847,10.47639,-66.98333,2974,
VE.11,Falcon,11,VE,3640873,11,-69.83333,9557,
VE.09,Delta Amacuro,09,VE,3644541,8.75,-61.33333,1527,
